name;ra;dec;amplitude;beyond1std;fpr_mid20;fpr_mid35;fpr_mid50;fpr_mid65;fpr_mid80;linear_trend;max_slope;med_abs_dev;med_buf_range_per;pair_slope_trend;percent_amplitude;pdfp;skew;kurtosis;std;ls;rcorbor;magratio;data_num;object;dmjd
CSS110301:152038+040948;230.157694;4.163189;0.823007;0.666667;0.039039;0.417597;0.919093;0.942136;0.96501;-7.3e-05;14.704455;0.578555;1;0.454545;0.771521;1.330152;0.284264;-1.469821;0.62091;4.614882;0;0.5;12;CV;55622
CSS110226:102522-154222;156.342565;-15.706008;3.75;0.121951;0.000767;0.001634;0.003306;0.005973;0.042444;7.5e-05;192.429022;0.32;0.869919;0.566667;379.189396;278.945667;-2.245017;3.776098;1.856465;5.958468;0;0.479675;123;CV;55619
CSS110226:095926-160147;149.860147;-16.029861;2.685;0.083916;0.013903;0.022288;0.034989;0.059827;0.101338;-0.000225;190.812721;0.24;0.944056;0.466667;71.443596;13.146445;-3.084898;10.081571;0.974417;2.642851;0;0.496503;143;CV;55619
CSS110209:072612+462604;111.550696;46.43446;1.505538;0.2;0.018523;0.032415;0.046306;0.403942;0.761577;-0.001923;10.735243;0.029193;0.8;0.5;0.933158;0.81022;1.496958;0.245997;1.181064;7.497262;0.2;0.4;5;CV;55602
CSS110207:061026-162859;92.606406;-16.483073;2.03;0.293103;0.052898;0.093659;0.150328;0.488804;0.912726;-0.00046;330.855018;0.46;0.87931;0.466667;7.709636;7.308906;-0.662225;-0.228697;0.988186;4.284275;0.017241;0.482759;58;CV;55600
CSS110205:154418+084639;236.075228;8.777634;0.246484;0.5;0.15237;0.389678;0.741699;0.917646;0.983063;0.000126;68.229008;0.165536;1;0.444444;0.242313;0.428163;0.451008;-1.379318;0.190563;3.812506;0;0.5;10;CV;55598
CSS110205:120053-152620;180.220371;-15.439004;2.755;0.186567;0.002327;0.004098;0.008322;0.073214;0.119288;9e-05;103.729604;0.24;0.820896;0.566667;71.109983;65.995409;-1.867479;2.320347;1.40992;0.495906;0;0.5;134;CV;55598
CSS110205:121119-083957;182.829657;-8.665712;1.98;0.113043;0.126199;0.212336;0.304747;0.445041;0.610853;-0.000259;836.73469;0.19;0.965217;0.433333;11.823306;1.158066;-3.03155;11.903884;0.582526;2.380796;0;0.495652;230;CV;55598
CSS110125:041350+094515;63.458294;9.754231;2.521776;0.111111;0.185697;0.263994;0.311805;0.344366;0.577382;0.145558;12.537356;0.157114;0.888889;0.75;0.988696;0.819161;2.44651;4.044305;1.549064;5.601598;0.111111;0.444444;9;CV;55587
CSS110124:032934+182530;52.391272;18.424887;1.925;0.247423;0.035912;0.064158;0.105795;0.196749;0.413372;-0.000339;232.919255;0.39;0.927835;0.4;12.803843;7.744211;-1.359751;1.48188;0.873324;0.793753;0;0.474227;97;CV;55586
CSS110124:082604+113821;126.515302;11.639101;3.115;0.104895;0.005803;0.009907;0.015175;0.020209;0.033357;0.000162;309.878214;0.32;0.944056;0.533333;104.681751;39.208799;-2.936414;8.919681;1.166653;0.570313;0;0.496503;143;CV;55586
CSS110115:003304+380106;8.266531;38.018202;2.415;0.230435;0.049611;0.089986;0.132801;0.176157;0.374214;-0.000171;392.592591;0.425;0.917391;0.6;10.271975;6.007341;-0.634172;1.257574;0.864738;0.279412;0.034783;0.495652;230;CV;55577
CSS110115:234815+181220;357.061182;18.205575;1.322551;0.354839;0.237074;0.451445;0.545176;0.656855;0.833245;0.000217;90.524242;0.584621;1;0.533333;2.160149;2.200006;0.21174;-1.014356;0.73331;3.572573;0;0.483871;31;CV;55577
CSS110114:091246-034916;138.191474;-3.821155;1.052285;0.419355;0.081389;0.34155;0.638688;0.794232;0.978322;-0.000425;94.687007;0.41634;1;0.566667;2.988254;2.984359;-0.483852;-1.370265;0.700005;1.219457;0;0.483871;31;CV;55576
CSS110113:043112-031452;67.8018;-3.24756;2.735;0.078014;0.003811;0.006639;0.011372;0.018187;0.031748;5.9e-05;147.147147;0.26;0.943262;0.5;56.016427;43.554299;-2.901874;8.356686;1.064187;0.462003;0;0.489362;141;CV;55575
CSS101214:021308+184416;33.283063;18.737753;2.93;0.088235;0.006984;0.013231;0.019937;0.028619;0.046528;-0.000273;234.265735;0.315;0.946078;0.4;54.717984;29.873723;-2.806821;8.365763;1.04623;0.269044;0;0.5;204;CV;55545
CSS101214:054712-174223;86.80068;-17.706591;1.4;0.190476;0.093778;0.159744;0.321367;0.526441;0.875865;-0.000294;122.02381;0.17;0.952381;0.45;0.884122;1.190085;1.810618;2.75338;0.670102;4.470535;0.095238;0.47619;21;CV;55545
CSS101214:041126-152324;62.857299;-15.389862;2.445;0.121795;0.159668;0.241338;0.377644;0.518604;0.752661;-0.000136;237.196765;0.275;0.980769;0.533333;31.359023;1.341503;-3.358513;17.510613;0.647391;1.395065;0;0.5;156;CV;55545
CSS101207:020804+373217;32.017504;37.537932;1.6;0.053571;0.13626;0.214418;0.2961;0.370355;0.516081;2.1e-05;88.888889;0.13;0.964286;0.533333;12.061709;0.806081;-3.751633;14.266307;0.508191;1.742555;0;0.486607;224;CV;55538
CSS101207:031441+271229;48.670962;27.20815;2.205;0.351351;0.040298;0.054703;0.092427;0.449901;0.752766;-0.000298;99.388379;0.67;0.810811;0.533333;13.723125;13.850808;-0.851333;-0.312433;1.290874;1.84851;0;0.486486;37;CV;55538
CSS101204:012100+325545;20.248393;32.929393;3.93;0.086066;0.115824;0.187571;0.290773;0.431934;0.646034;-0.000426;444.444444;0.25;0.959016;0.533333;324.087297;1.607386;-4.006052;18.460344;1.075566;1.000317;0.004098;0.491803;244;CV;55535
CSS101203:085414+390537;133.558123;39.093752;2.43;0.353659;0.099425;0.169123;0.267115;0.48032;0.668106;7.5e-05;345.679012;0.73;0.917683;0.4;10.802706;6.647422;-0.480212;-0.76221;1.023935;24.68783;0.009146;0.5;328;CV;55534
CSS101201:035859-201430;59.747183;-20.241654;1.077212;0.4;0.170325;0.380284;0.548074;0.743552;0.937772;-0.000113;72.347763;0.641339;1;0.666667;1.622268;2.129266;-0.026234;-1.316613;0.718062;5.385919;0;0.5;10;CV;55532
CSS101130:102616+192045;156.566854;19.345872;3.155;0.117949;0.002965;0.005997;0.009136;0.012652;0.029389;-0.000146;436.734694;0.34;0.907692;0.533333;99;68.449335;-2.356495;4.522118;1.446977;0.971461;0;0.476923;195;CV;55531
CSS101130:052520-030251;81.33391;-3.047704;0.304611;0.6;0.340774;0.596355;0.851936;0.90746;0.962984;-0.000361;27.625258;0.160779;1;0.25;0.338358;0.480193;0.296308;-1.768742;0.259904;20.339745;0;0.4;5;CV;55531
CSS101128:110259+414522;165.745951;41.755983;0.544635;0.25;0.078308;0.184751;0.361125;0.510767;0.860388;-9e-05;85.944444;0.154181;1;0.545455;0.513535;0.750951;1.142125;0.270324;0.319024;5.832934;0;0.5;12;CV;55529
CSS101127:014150+090822;25.460022;9.139383;3.22;0.140625;0.005244;0.010148;0.013525;0.028626;0.060375;-0.000506;467.836257;0.355;0.921875;0.633333;126.057411;49.387968;-2.336263;5.248872;1.346193;5.455117;0;0.492188;128;CV;55528
CSS101127:000130+050624;0.37683;5.106635;2.99;0.158416;0.004532;0.008334;0.010875;0.016507;0.200629;-0.00023;395.348837;0.34;0.861386;0.466667;80.658237;56.015067;-2.02365;3.052493;1.450717;3.05301;0;0.49505;101;CV;55528
CSS101116:204001-144908;310.005901;-14.819071;1.495;0.407407;0.217235;0.405721;0.669974;0.805259;0.955733;-0.000231;81.277213;0.59;0.962963;0.461538;1.355049;1.656277;0.549545;-0.596686;0.774192;405.177751;0.037037;0.481481;27;CV;55517
CSS101116:032840-010240;52.16602;-1.044485;3.2298;0.636364;0.304876;0.311358;0.652274;0.99213;0.995431;-0.001923;2.183838;1.284314;0.545455;0.5;2.263815;3.240499;0.139401;-1.793447;2.592908;4.203103;0.454545;0.454545;11;CV;55517
CSS101115:074820+245759;117.083238;24.966406;1.13954;0.2;0.320258;0.560452;0.800645;0.875403;0.950161;0.067724;142.806358;0.037571;0.8;0.75;0.873119;0.865208;0.738841;-1.132973;0.918482;0.454915;0.2;0.4;5;CV;55516
CSS101114:035827+062919;59.612989;6.488746;0.921786;0.352941;0.079746;0.253116;0.4566;0.546429;0.913578;0.00054;145.529717;0.38051;1;0.5;1.42137;1.756056;-0.156507;-0.966629;0.55657;0.837679;0;0.470588;17;CV;55515
CSS101111:001158+315544;2.992832;31.928936;0.702175;0.44;0.170342;0.390212;0.59259;0.861417;0.957067;-1.1e-05;31.782768;0.39584;1;0.583333;0.915805;1.292504;-0.185211;-1.294452;0.447274;1.687695;0;0.48;25;CV;55512
CSS101108:100658+233724;151.743359;23.623423;2.06;0.142132;0.029364;0.046825;0.069771;0.101622;0.157951;-9.9e-05;1051.546391;0.185;0.949239;0.5;12.365813;4.708532;-2.211393;6.371853;0.665818;0.540606;0;0.5;394;CV;55509
CSS101010:223019+292849;337.578189;29.480131;0.489133;0.4;0.454881;0.564556;0.634583;0.70897;0.874044;0.000182;22.752235;0.322579;1;0.5;0.45333;0.752393;0.04339;-1.638117;0.346277;7.986971;0;0.466667;15;CV;55480
CSS101009:005825+283304;14.602412;28.551194;3.07;0.087302;0.110078;0.213363;0.299719;0.430155;0.582993;-0.000246;239.795918;0.22;0.97619;0.5;109.662378;1.386367;-4.653651;29.384494;0.705066;2685.74174;0;0.496032;252;CV;55479
CSS101009:210034+055436;315.143152;5.910059;0.290481;0.4;0.046683;0.127466;0.578254;0.796436;0.890149;-0.000166;21.587708;0.051136;1;0.555556;0.52628;0.569861;-0.804878;-1.11154;0.204586;8.13257;0;0.5;10;CV;55479
CSS101007:000938-121017;2.409352;-12.171224;3.315;0.327869;0.005293;0.016211;0.026155;0.233601;0.845701;0.000567;194.690265;0.79;0.770492;0.533333;106.646521;74.906431;-1.037803;-0.338796;2.046913;1.010528;0.04918;0.491803;61;CV;55477
CSS100916:215226-012850;328.106997;-1.480546;1.388588;0.5;0.180589;0.646155;0.913881;0.963984;0.992169;0.09866;106.30581;0.526215;0.625;0.571429;6.483801;6.850392;-0.438894;-1.701212;1.183413;1.066127;0;0.5;8;CV;55456
CSS100911:234441-001205;356.168966;-0.201386;1.545664;0.454545;0.042283;0.090281;0.492799;0.891325;0.927344;0.000188;55.132314;0.583748;0.909091;0.5;5.502578;5.710494;-0.510051;-1.119181;1.082994;10.133184;0;0.454545;11;CV;55451
CSS100707:172952+220808;262.464892;22.135595;1.89;0.20197;0.025891;0.06726;0.147754;0.272768;0.817494;0.000216;403.225807;0.33;0.896552;0.566667;14.848932;10.121458;-1.263427;0.528217;0.954824;0.456072;0;0.497537;203;CV;55385
CSS100707:164950+035835;252.459919;3.976292;2.865;0.067669;0.031873;0.063044;0.095269;0.145376;0.271347;3.5e-05;269.999999;0.215;0.951128;0.4;67.233146;4.104636;-3.326992;11.500304;0.90672;0.308282;0;0.5;266;CV;55385
CSS100706:172516+073249;261.314697;7.546958;2.098272;0.6;0.953194;0.957999;0.980519;0.993133;0.999111;0.159187;84.370575;1.890272;0;0.555556;1.010606;1.966717;0.010873;-1.985367;1.98798;2.626592;0.5;0.5;10;CV;55384
CSS100706:152538-075641;231.407713;-7.944822;0.348888;0.181818;0.163804;0.198307;0.374802;0.560834;0.623946;-0.000228;54.083945;0.094206;1;0.4;0.372751;0.41096;1.398511;1.581914;0.181229;2.805918;0;0.454545;11;CV;55384
CSS100705:162520+120309;246.33452;12.052433;3.83;0.095975;0.236499;0.351597;0.479467;0.613058;0.75078;-0.000579;240.740741;0.53;0.96904;0.366667;143.543977;1.824935;-3.096883;13.996277;1.024753;2744.71177;0.009288;0.495356;323;CV;55383
CSS100624:220031+033431;330.130129;3.575091;1.905;0.27566;0.046239;0.093921;0.158271;0.305108;0.604299;-0.000108;197.36842;0.46;0.917889;0.433333;8.37562;6.629076;-0.931772;0.154836;0.853121;0.659807;0;0.495601;341;CV;55372
CSS100624:224505+011547;341.272308;1.263178;1.571454;0.46875;0.350834;0.699212;0.808289;0.884798;0.932901;0.000267;108.256304;0.756803;0.875;0.533333;1.162565;1.879954;0.245186;-1.510895;1.029018;9.046933;0.15625;0.5;32;CV;55372
CSS100619:165856-005403;254.733802;-0.900908;0.769656;0.37037;0.145603;0.257662;0.297136;0.46199;0.882433;2.5e-05;57.569048;0.282521;1;0.384615;0.660624;1.070265;0.293398;-0.498836;0.392494;3.465551;0;0.481481;27;CV;55367
CSS100616:164625+180808;251.603217;18.135776;0.822268;0.583333;0.10788;0.382085;0.725594;0.882831;0.968474;0.000785;73.515041;0.6775;1;0.545455;1.182872;1.660001;0.005962;-1.394331;0.594166;1.914972;0;0.5;12;CV;55364
CSS100615:215815+094709;329.563676;9.785966;2.395;0.057692;0.018366;0.040671;0.073045;0.103639;0.144421;-0.000183;525.000004;0.175;0.948718;0.633333;45.558609;4.535544;-3.837628;15.19658;0.763745;1.005183;0;0.480769;312;CV;55363
CSS100613:203214-112601;308.058406;-11.433556;2.182419;0.5;0.308779;0.772811;0.837419;0.881211;0.924796;0.002904;127.815419;0.797474;0.6;0.444444;18.889663;18.166449;-0.318105;-1.748657;1.709526;11.733903;0;0.5;10;CV;55361
CSS100610:231552+271037;348.968013;27.17709;2.975;0.117647;0.008517;0.014831;0.027479;0.043105;0.083891;-0.000241;1055.555568;0.3;0.915441;0.566667;50.048335;20.290157;-2.344305;5.431314;1.064474;4.34506;0.003676;0.5;272;CV;55358
CSS100609:162718+120435;246.826522;12.076403;3.01;0.199377;0.108861;0.189791;0.326013;0.508215;0.695137;-4e-06;1022.727273;0.36;0.971963;0.466667;43.463127;2.110096;-1.807342;8.238869;0.755547;1.000715;0.006231;0.498442;321;CV;55357
CSS100606:214814-121839;327.057153;-12.310857;1.70952;0.333333;0.005433;0.350056;0.69468;0.937024;0.97481;-0.003024;15.272884;0.103345;0.666667;0.4;0.950454;1.078407;0.703531;-1.4998;1.559176;7.448224;0.333333;0.5;6;CV;55354
CSS100531:134052+151341;205.216876;15.228042;1.875;0.013333;0.129109;0.258262;0.356822;0.510314;0.681976;-5.8e-05;471.153845;0.06;0.986667;0.433333;23.21029;0.285366;-7.923928;63.780631;0.404854;0.964709;0;0.463333;300;CV;55348
CSS100531:154354-143745;235.975518;-14.629145;0.900106;0.5;0.236738;0.344283;0.495734;0.81125;0.891009;-0.000639;89.779316;0.422852;1;0.454545;0.815155;1.31029;0.411467;-0.993351;0.557274;13.94571;0;0.5;12;CV;55348
CSS100524:210758-051741;316.992229;-5.294657;1.89;0.328804;0.275715;0.440419;0.577809;0.677025;0.806788;-0.000426;496.093751;0.645;0.980978;0.6;5.165362;2.646846;0.038856;-0.880615;0.795179;2721.73377;0.029891;0.5;368;CV;55341
CSS100522:084108+102537;130.283834;10.42679;2.8;0.098901;0.035379;0.055949;0.083497;0.116333;0.169476;-0.000184;210.045662;0.325;0.93956;0.633333;50.760134;7.118522;-2.799328;8.554922;1.024271;0.33241;0;0.5;182;CV;55339
CSS100522:201840-184718;304.668486;-18.788254;1.142001;0.2;0.014601;0.025553;0.036504;0.397815;0.759126;-0.006357;3.157328;0.021975;0.8;0.75;0.873278;0.734879;1.498678;0.248245;0.902922;4.879905;0.2;0.4;5;CV;55339
CSS100521:224754+235522;341.974715;23.922662;2.76;0.571429;0.190859;0.239552;0.778339;0.986058;0.999066;-0.000184;24.3309;1.54;0.571429;0.461538;3.128899;4.103323;0.132307;-1.692414;2.193141;60.083161;0.428571;0.5;14;CV;55338
CSS100521:223910+250331;339.790871;25.05876;1.935;0.18894;0.124731;0.265048;0.41873;0.590716;0.776724;9.6e-05;224.489796;0.28;0.981567;0.5;6.046931;1.262387;-0.85497;3.730518;0.560571;0.249377;0.013825;0.497696;217;CV;55338
CSS100520:214426+222024;326.110086;22.340266;1.325;0.084211;0.03455;0.055543;0.090708;0.132662;0.245863;-6.3e-05;25.089606;0.07;0.978947;0.433333;7.87156;1.326891;-4.173433;19.25666;0.399955;2.999896;0;0.468421;190;CV;55337
CSS100520:223234+185036;338.140501;18.843176;1.615;0.136808;0.106765;0.175514;0.30028;0.427188;0.660406;3.8e-05;305.084746;0.16;0.983713;0.366667;8.289664;1.00293;-3.002471;15.338872;0.39634;0.343712;0;0.498371;307;CV;55337
CSS100519:221129-030516;332.869671;-3.087502;2.66;0.11032;0.097954;0.165103;0.281873;0.417694;0.589516;-0.000111;440.344403;0.24;0.967972;0.466667;32.419504;1.694429;-3.04205;12.831591;0.716691;374.319959;0.003559;0.491103;281;CV;55336
CSS100517:211230+123205;318.123233;12.534636;1.983249;0.333333;0.112331;0.139451;0.208529;0.834085;0.910535;0.004366;82.097229;0.405649;0.888889;0.470588;3.280175;4.13564;0.722242;0.388796;1.115272;18.489514;0.111111;0.5;18;CV;55334
CSS100513:164748+433845;251.949907;43.645788;1.143954;0.333333;0.116451;0.247089;0.397085;0.648924;0.798943;-0.000333;289.529722;0.251685;1;0.5;0.815166;1.202062;1.050455;1.082293;0.52942;26.246639;0.047619;0.47619;21;CV;55330
CSS100511:113709+513451;174.285984;51.580877;1.91;0.375;0.027308;0.077291;0.180376;0.440153;0.920885;-0.000138;163.44086;0.485;0.859375;0.566667;9.371325;9.782382;-0.763978;-0.615761;1.123306;0.884984;0;0.5;64;CV;55328
CSS100510:114521-042606;176.338234;-4.434988;2.385;0.15859;0.01139;0.018751;0.030129;0.052205;0.249529;0.000192;221.153847;0.33;0.876652;0.366667;34.318317;25.878959;-1.901784;2.945888;1.113285;0.239386;0;0.497797;227;CV;55327
CSS100508:085604+322109;134.01576;32.352606;2.515;0.207469;0.01828;0.034502;0.053404;0.08844;0.28676;5e-05;230.202578;0.37;0.912863;0.433333;30.332857;13.499054;-1.702507;2.824249;1.034645;0.326329;0;0.489627;241;CV;55325
CSS100507:164354-131525;250.976613;-13.257035;0.510952;0.5;0.859665;0.913226;0.939027;0.957467;0.975035;0.077913;18.550943;0.462202;1;0.666667;0.44714;0.861034;0.011609;-1.975182;0.467948;0.337953;0;0.5;10;CV;55324
CSS100506:153015+094946;232.562447;9.829563;2.61;0.277027;0.044171;0.080779;0.119688;0.325899;0.689668;0.000188;809.52381;0.46;0.885135;0.633333;30.332857;7.752199;-1.002811;0.347381;0.950567;0.339102;0;0.496622;296;CV;55323
CSS100506:152502-013021;231.25729;-1.505796;0.384966;0.5;0.822025;0.869502;0.907431;0.934858;0.971253;-0.000432;24.84732;0.317322;1;0.285714;0.360824;0.64134;0.040928;-1.938706;0.338481;3107.7161;0;0.5;8;CV;55323
CSS100505:145745+404341;224.436402;40.727998;3.225;0.066327;0.01943;0.030532;0.039848;0.052185;0.107058;-0.000419;399.999998;0.27;0.938776;0.4;161.929603;12.65538;-3.376923;11.437575;1.168712;0.327849;0;0.494898;196;CV;55322
CSS100415:081837+012207;124.653629;1.368759;0.884991;0.4;0.336373;0.453175;0.640322;0.775459;0.897288;0.000308;100.167755;0.395926;1;0.5;0.68808;1.153419;0.584198;-0.913057;0.542693;4.202178;0;0.466667;15;CV;55302
CSS100414:134429-212926;206.119762;-21.490514;2.52;0.150943;0.005877;0.011591;0.018338;0.042543;0.919318;-5.6e-05;372.549019;0.295;0.877358;0.533333;33.994517;31.970638;-1.839933;2.100764;1.318207;8.350099;0;0.490566;106;CV;55301
CSS100414:114159-134203;175.49567;-13.70113;0.345937;0.4;0.067881;0.118792;0.169702;0.481064;0.792426;0.000888;73.990794;0.06806;1;0.75;0.516564;0.591832;-0.818325;-0.392061;0.228631;1.580452;0;0.4;5;CV;55301
CSS100413:173528+363107;263.867781;36.518704;1.945;0.268041;0.045483;0.07277;0.103587;0.200777;0.606204;-8e-05;237.322515;0.43;0.927835;0.5;9.471285;7.006156;-1.077029;0.462331;0.906315;1.469622;0;0.494845;97;CV;55300
CSS100408:161637-181027;244.154704;-18.174229;1.675;0.464646;0.204383;0.410902;0.531952;0.76461;0.893397;0.000289;95.238095;0.81;0.79798;0.533333;7.016781;7.02505;-0.346706;-1.454097;1.120804;0.56011;0;0.494949;99;CV;55295
CSS100408:105215-064326;163.063545;-6.723928;2.765;0.205742;0.016766;0.036793;0.05742;0.099661;0.470263;-0.000257;207.739307;0.43;0.885167;0.5;30.332857;15.663549;-1.414888;1.638819;1.097828;0.583482;0.004785;0.483254;209;CV;55295
CSS100407:075332+375801;118.383229;37.966864;2.225;0.236948;0.14335;0.259341;0.376679;0.527205;0.744726;0.000158;226.415094;0.34;0.983936;0.533333;13.190575;1.674514;-1.288944;5.634412;0.611061;0.306135;0.008032;0.497992;249;CV;55294
CSS100407:145502+143815;223.759071;14.637503;2.92;0.177778;0.011779;0.016233;0.02397;0.051434;0.827147;0.000216;216.796875;0.4;0.877778;0.533333;37.725764;31.250566;-1.628613;1.786117;1.344206;0.421025;0.005556;0.494444;180;CV;55294
CSS100406:045803+105357;74.513231;10.899206;1.585;0.318182;0.247825;0.575222;0.694376;0.790861;0.869623;-1.3e-05;91.690544;0.475;0.954545;0.52381;1.567101;1.896761;0.994079;1.293593;0.747643;2.511707;0.045455;0.5;22;CV;55293
CSS100404:210954+163052;317.47551;16.514549;2.365;0.220779;0.045916;0.166775;0.199978;0.272454;0.883491;-9.1e-05;293.139293;0.645;0.87013;0.533333;12.365813;7.658168;-0.651048;-0.153199;0.986523;1.955424;0.006494;0.5;154;CV;55291
CSS100321:050527+083415;76.361875;8.570655;1.53;0.05698;0.112889;0.225864;0.321615;0.414581;0.609769;-4.3e-05;188.524589;0.09;0.980057;0.433333;7.629785;0.489589;-4.793701;27.133616;0.346786;0.31436;0;0.467236;351;CV;55277
CSS100317:041637+292806;64.153547;29.468388;2.531575;0.393939;0.510681;0.698124;0.765777;0.887866;0.933547;0.000776;51.550289;0.861707;0.515152;0.633333;1.211479;2.102738;0.190252;-1.619473;1.668581;1.717973;0.484848;0.484848;33;CV;55273
CSS100313:091635+130358;139.144435;13.066252;0.476152;0.533333;0.103015;0.390754;0.741375;0.867554;0.918255;-5.1e-05;64.556364;0.267517;1;0.5;0.85152;0.914638;-0.391095;-1.338998;0.322313;3.069452;0;0.466667;15;CV;55269
CSS100219:045646+060456;74.193219;6.082063;2.885;0.102564;0.003676;0.006439;0.009298;0.032048;0.234623;-0.000427;78.778135;0.5;0.897436;0.633333;97.174794;94.286725;-1.950525;2.664208;1.629981;10.44041;0;0.487179;39;CV;55247
CSS100218:043829+004016;69.621223;0.671081;2.02;0.201365;0.156247;0.264629;0.37403;0.547089;0.727137;-4.2e-05;273.972603;0.28;0.982935;0.466667;9;1.362591;-1.234722;5.326311;0.549649;0.328678;0.003413;0.498294;293;CV;55246
CSS100217:104411+211307;161.047402;21.218708;4.125;0.071618;0.106559;0.176113;0.260305;0.38095;0.569794;-0.000215;298.642534;0.25;0.97878;0.5;624.172693;1.756586;-4.962434;30.21812;0.954923;2096.756984;0;0.493369;377;CV;55245
CSS100202:081936+191540;124.900372;19.261128;2.4;0.156863;0.018786;0.034971;0.050228;0.072761;0.197962;-0.000146;1083.333339;0.3;0.905882;0.5;24.822602;11.245727;-1.935262;3.426559;0.954597;7.202869;0;0.494118;255;CV;55230
CSS100115:105507+365946;163.779092;36.996053;2.17;0.189873;0.02277;0.035122;0.066299;0.108129;0.210651;-0.000372;719.827586;0.49;0.936709;0.533333;20.677041;15.699792;-1.576093;2.415679;0.964386;0.999513;0;0.481013;79;CV;55212
CSS100115:144317-010222;220.81888;-1.039472;0.480017;0.5;0.090218;0.416825;0.854748;0.883478;0.925088;0.000217;13.672144;0.197498;1;0.454545;0.866333;1.009285;-0.488824;-1.465126;0.354081;1.804466;0;0.5;12;CV;55212
CSS100114:012838+184536;22.159753;18.760065;2.210223;0.136364;0.073521;0.160344;0.283775;0.426568;0.754618;-0.001035;221.185714;0.188304;0.886364;0.533333;1.577051;1.449975;2.124489;4.24487;0.850688;7.885465;0.113636;0.5;44;CV;55211
