objID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
1237648703526011178,20.75434,19.0309,18.10797,17.67593,17.23379
1237648703528436132,20.90195,19.83512,19.1568,18.6695,18.31303
1237648703526469888,24.54956,22.39731,20.30931,19.59868,19.17301
1237648703528501272,22.14429,19.92166,18.77985,18.25726,17.81194
1237648703526535653,23.04498,20.54767,19.22231,18.66134,18.31604
1237648703526666671,20.80402,18.7916,17.83357,17.49203,17.00848
1237648703526732170,21.55418,19.73839,18.90007,18.52332,18.01013
1237648703527125457,20.90178,18.93572,17.90244,17.50797,17.1171
1237648703528501521,21.96109,19.78626,18.76626,18.30994,17.92552
1237648703528501701,21.43229,19.90765,18.96546,18.45202,18.06003
1237648703528501707,21.3062,19.85185,18.95122,18.42729,17.98838
1237648703527387582,20.32869,18.53133,17.50115,17.07129,16.71009
1237648703528501750,21.35033,19.53159,18.61975,18.12013,17.72186
1237648703528501763,21.86029,20.5178,19.38131,18.80075,18.28311
1237648703527387718,24.12523,21.47272,19.76177,19.15715,18.75518
1237648703527452689,21.08921,19.47504,18.60386,18.14686,17.8264
1237648703527518384,19.94887,18.51704,17.68854,17.18894,16.96081
1237648703528566926,21.23719,19.20812,18.19051,17.76473,17.24862
1237648703527518565,21.07201,19.2778,18.31685,17.83022,17.51436
1237648703528567222,21.31011,19.41178,18.40877,17.97802,17.49879
1237648703527584337,22.54863,20.93831,19.36266,18.79274,18.4469
1237648703523520854,21.25561,19.4859,18.36138,17.77231,17.43374
1237648703523520869,20.94337,19.82029,19.15918,18.70152,18.51951
1237648703527715436,22.68279,20.60838,19.22232,18.65546,18.29611
1237648703524896982,21.01228,19.14231,18.17638,17.71061,17.27578
1237648703527780930,22.58693,20.78062,19.26216,18.79579,18.47651
1237648703523520965,21.44255,19.56719,18.4987,17.99904,17.68247
1237648703527781394,24.1115,21.83202,20.06853,19.53787,19.23765
1237648703523521017,20.92957,19.88596,19.08566,18.64969,18.39197
1237648703523586480,21.03903,19.84509,18.97089,18.42547,18.1384
1237648703523651835,21.39837,20.241,19.47659,19.04892,18.81855
1237648703523651863,21.33794,20.58091,20.09839,19.78222,19.74024
1237648703523651871,21.83539,20.60504,19.60014,19.12229,18.84218
1237648703523651885,21.32634,19.4944,18.53205,18.10067,17.7438
1237648703523652009,22.67381,20.6584,19.49836,18.98846,18.71022
1237648703523652011,21.8515,20.72057,20.00343,19.57695,19.39664
1237648703523782906,21.15332,19.99285,19.22165,18.94102,18.68632
1237648703523782963,22.19067,20.74817,19.91211,19.62329,19.37781
1237648704041320600,20.94191,18.92205,17.77841,17.37099,16.97152
1237648703523848489,20.76451,19.52712,18.72727,18.32066,17.98784
1237648703527846450,21.80302,20.03165,18.87071,18.41492,17.93942
1237648703523848616,21.68951,19.83036,18.68842,18.24158,17.7958
1237648703523848656,21.69134,19.83823,18.65532,18.25098,17.8324
1237648703523979613,20.07523,19.07606,18.50456,18.14002,17.84653
1237648703524896986,21.15559,19.26537,18.33379,17.90277,17.48577
1237648703523979652,23.57089,21.52563,19.6543,19.0538,18.60288
1237648703524175948,19.09023,17.74421,17.09127,16.70229,16.28898
1237648703527911709,22.20336,20.64377,19.80749,19.35529,18.87251
1237648703527911793,21.88935,19.91521,18.69832,18.22043,17.83379
1237648703524241726,21.30525,19.55751,18.5823,17.99952,17.44762
1237648703524241841,21.88785,20.80926,20.07605,19.69454,19.27019
1237648703524242164,23.46414,22.93546,21.12966,20.27017,19.61149
1237648703524307076,20.35925,19.03343,18.31685,17.83691,17.36118
1237648703524307144,21.98512,19.85919,18.75755,18.1935,17.6998
1237648703524307215,21.90504,19.58655,18.42199,17.86862,17.2904
1237648703524307277,22.13963,20.16725,19.07301,18.53818,18.0046
1237648703524307317,23.80933,20.63639,19.36575,18.76281,18.19038
1237648703527911839,22.84907,20.20819,18.99693,18.46386,18.07598
1237648703524372677,22.07124,20.14474,19.06465,18.50703,17.97683
1237648703527911910,22.17568,20.05262,18.68079,18.02569,17.46387
1237648703527911965,21.52301,19.80774,18.74687,18.25088,17.86616
1237648703524503755,22.16436,19.92653,18.84787,18.26847,17.79244
1237648703527912042,23.64501,21.8143,19.96944,19.32305,18.97165
1237648703524503849,21.97575,19.99604,18.9447,18.40122,17.9158
1237648703527912100,22.0145,20.74181,20.01855,19.55853,19.14919
1237648703524634840,21.70695,19.72359,18.63294,18.14211,17.69631
1237648703527977251,21.79576,19.83899,18.61141,18.13826,17.70321
1237648703524634921,21.32213,19.72587,18.73239,18.12678,17.66198
1237648703524634946,20.69575,19.50451,18.73497,18.26004,17.88116
1237648703524635062,20.55003,19.67901,19.21232,18.81276,18.611
1237648703523062046,20.63807,19.37934,18.89468,18.53227,18.16133
1237648703530336975,21.39902,20.37446,19.68004,19.34052,19.15105
1237648703528305136,22.5638,20.6053,19.49406,18.93447,18.52881
1237648703529353246,20.25916,18.87207,17.96681,17.49169,17.20748
1237648703527387641,20.5656,19.97866,19.09521,18.65759,18.39549
1237648704041975957,21.59047,19.65036,18.6344,18.20439,17.89787
1237648703530991827,20.91556,18.943,18.22918,17.75427,17.38481
1237648703528239352,21.07157,19.76212,19.05454,18.60198,18.33386
1237648703531188797,21.80726,20.10467,18.75566,18.2115,17.79419
1237648703524045429,25.24813,23.02262,21.36492,20.2483,19.63526
1237648703531385617,21.74576,19.85345,18.73591,18.26334,17.90592
1237648703530140161,21.07248,19.20555,18.3065,17.82428,17.42209
1237648703531254420,22.20104,20.92949,20.18007,19.67644,19.42463
1237648703527976972,20.8774,25.11438,18.72667,18.31053,18.75236
1237648703530533282,23.95082,22.34128,20.62268,19.8546,19.50494
1237648703530926820,20.23409,19.59693,19.20514,18.68676,18.44108
1237648703529615507,19.02666,17.81867,17.19725,16.86228,16.58675
1237648703528960066,24.42545,22.79753,20.75901,19.83235,19.36707
1237648703528960307,21.0432,19.53842,18.87476,18.32734,17.96046
1237648703529026019,21.35848,19.24497,18.13517,17.61155,17.16562
1237648703528304883,21.69743,20.05956,19.07743,18.51233,18.12121
1237648703531582224,21.09377,19.0903,18.07081,17.62024,17.24423
1237648703529026685,24.48616,22.25545,20.30354,19.58527,19.09953
1237648703528829240,21.48644,20.36912,19.58756,19.19778,18.7067
1237648703529091593,22.03461,19.87988,18.73661,18.22428,17.86623
1237648703530533635,20.95112,18.93204,17.8926,17.42814,17.05662
1237648703529091633,22.39367,20.153,18.92231,18.41675,17.99145
1237648703530598625,22.03406,20.42059,19.49689,19.01027,18.58497
1237648703528304936,21.68424,20.42453,19.81273,19.38995,19.0785
1237648703530599117,20.6099,18.74715,17.84216,17.45946,17.0692
1237648703530664423,20.50987,19.26486,18.88801,18.61945,18.33489
1237648703531319542,20.69384,19.68339,19.12825,18.69575,18.52912
1237648703529287907,24.63489,21.2115,19.3868,18.85326,18.75615
1237648703525356018,22.85207,20.82614,19.31894,18.7258,18.24612
1237648703529288146,21.9698,20.31011,18.99721,18.56559,18.20089
1237648703530729849,21.9532,19.87083,18.80822,18.36943,17.93044
1237648704041975941,21.01326,19.38261,18.3894,17.99787,17.67933
1237648703531320016,20.846,19.00649,18.11122,17.71296,17.3662
1237648703530730485,22.45555,21.2134,20.72364,20.38008,19.9254
1237648703529353618,20.8773,18.58665,17.29434,16.66516,16.22819
1237648703530795574,21.24556,19.64335,19.01364,18.6819,18.17951
1237648703529353626,22.01871,20.48181,19.65687,19.295,19.03847
1237648703530795625,21.26688,20.2612,19.98562,19.81106,19.44038
1237648703530795889,21.19307,20.00315,19.25981,18.72944,18.20658
1237648703530795983,24.26455,21.62259,20.06652,19.42422,18.93888
1237648703530860809,20.66158,19.42749,18.98349,18.60303,18.10755
1237648703529353785,21.92191,20.89678,19.97773,19.63741,19.49268
1237648703529353883,22.08552,20.12797,18.94466,18.41683,18.02583
1237648703530861199,23.78529,22.20763,20.39047,19.69892,19.09655
1237648703531320103,20.73793,18.98631,18.07761,17.62731,17.36007
1237648703530861376,21.08694,19.68996,19.10882,18.69098,18.29432
1237648703529550120,21.9967,20.57505,19.69889,19.36987,19.06048
1237648703530926971,21.42345,19.87005,19.36241,18.86201,18.44899
1237648703528239322,21.46,19.46254,18.302,17.8066,17.40185
1237648703530991714,19.61663,18.39286,17.85034,17.32965,16.94299
1237648703529550341,21.84437,20.00218,18.762,18.31445,17.92579
1237648703529615905,22.70978,20.38545,19.11955,18.60581,18.17589
1237648703528567855,25.0699,22.62717,20.90212,19.99463,19.46202
1237648703531123239,21.95217,19.73678,18.72102,18.20273,17.65623
1237648703528698311,21.96431,19.48451,18.47292,17.88324,17.41001
1237648703531188399,20.50113,18.87315,18.1272,17.64047,17.38198
1237648704041320503,21.33297,19.66081,18.61549,18.19401,17.78132
1237648703528239476,19.88407,18.96286,18.51265,18.11054,17.90893
1237648703523848562,21.20477,19.78697,18.78833,18.43739,18.0387
1237648703530009204,21.43097,19.23465,18.28558,17.81713,17.34983
1237648703531253929,20.84493,18.85279,17.85862,17.26261,16.85028
1237648703531254036,21.94185,20.82719,19.63799,19.04794,18.74044
1237648703530402694,23.55257,22.94532,20.87843,19.86546,19.33289
1237648703530467842,21.5643,20.21167,19.32733,18.8871,18.55723
1237648703528763852,21.43093,19.84918,18.96975,18.5015,18.0686
1237648703528239532,21.32656,20.36125,19.68542,19.19464,18.8648
1237648703530139755,21.76081,19.76927,18.8352,18.36264,17.99156
1237648703528239659,21.96247,20.88548,20.07283,19.68055,19.4605
1237648703531516687,21.4353,19.55703,18.49664,18.09407,17.7437
1237648703528764290,21.85688,20.66006,20.07858,19.63887,19.17196
1237648703531385631,21.20284,20.1474,19.24306,18.87745,18.66282
1237648703530140095,20.5056,18.67906,17.7365,17.28633,16.87272
1237648703530140151,21.84439,20.2696,19.42333,18.88581,18.46538
1237648703528764622,26.35977,21.85821,20.42862,19.81852,19.37189
1237648703530533395,21.65582,19.88169,18.83425,18.39606,18.07394
1237648703532303270,22.42242,20.77257,19.75576,19.29119,18.80321
1237648703530600111,24.73102,22.20751,20.36276,19.75854,19.26576
1237648703525749066,20.67955,19.78712,19.53983,19.19705,18.97467
1237648703529485044,21.80514,20.83197,19.68621,19.27418,18.88796
1237648703528894738,21.84256,20.03596,18.96906,18.33922,17.77715
1237648703530271470,22.4179,20.29776,19.35107,18.73613,18.29687
1237648704041451668,21.63604,19.37709,18.22699,17.83154,17.39659
1237648704041451669,21.93345,19.97244,18.86094,18.42202,17.99395
1237648704041779403,21.54336,19.89399,18.98182,18.63727,18.36465
1237648703528960626,22.85853,20.58765,19.16056,18.52431,18.06765
1237648704044073142,21.65522,19.79949,18.45981,17.97594,17.61998
1237648703529025856,21.65354,19.57449,18.56469,18.03901,17.64709
1237648703528764654,24.41999,22.09881,20.38039,19.73587,19.1905
1237648703528304934,21.61879,19.63105,18.58362,18.07575,17.71431
1237648703531909897,22.23593,20.42618,19.18887,18.70893,18.28184
1237648703530533407,22.2774,20.01619,18.80611,18.31993,17.95826
1237648704044204223,21.06775,19.23034,18.38148,18.03371,17.70729
1237648703532434072,21.49219,19.50714,18.379,17.89901,17.50869
1237648704026509448,19.41586,18.18209,17.40915,17.14131,16.72671
1237648703529222527,21.15561,19.5413,18.42363,17.81282,17.42509
1237648703530664545,20.4147,19.40143,18.93603,18.33111,18.13157
1237648703530729626,21.39804,20.20065,19.59312,19.19099,18.86824
1237648704040403119,21.00882,19.56785,18.42014,18.29254,17.9235
1237648703529354019,23.29243,21.42521,19.63653,19.00163,18.64569
1237648703530861138,21.06169,19.97662,19.43144,19.06741,18.66318
1237648703530926742,21.72373,19.94937,19.35567,18.95515,18.5749
1237648704040861800,19.81994,19.03148,18.74092,18.68345,18.47592
1237648704042369165,20.25198,18.77393,18.0218,17.63754,17.48041
1237648703530992234,20.28222,18.30982,17.56295,17.09309,16.66581
1237648703528632409,21.75562,19.85859,18.97673,18.66783,17.96672
1237648703528895015,21.74054,20.82281,20.09077,19.56341,19.20932
1237648703530008861,21.60048,19.66854,18.70249,18.21987,17.75494
1237648703531385521,21.3678,20.30318,19.36721,18.92633,18.78306
1237648703528239502,19.57489,18.3506,17.66244,17.23666,16.94958
1237648703528763859,20.28288,18.76913,18.19802,17.7959,17.47923
1237648703530598932,21.36698,19.72209,18.86985,18.52241,18.22361
1237648704042434653,19.21325,17.49974,16.78244,16.47411,16.25373
1237648704044794076,21.03664,19.01628,17.94796,17.56827,17.2646
1237648703528304739,21.10437,20.2469,19.78803,19.34453,19.40714
1237648704042434722,21.07535,19.02964,17.92909,17.52651,17.23644
1237648704044073155,20.78153,18.8541,17.88635,17.5607,17.27192
1237648704044138611,21.94967,19.95271,18.73273,18.23572,17.94792
1237648704044925082,20.92029,18.72726,17.69209,17.32393,17.03702
1237648703529026109,22.37692,20.05001,19.02629,18.48631,18.06822
1237648703529026346,23.36675,22.4441,20.68957,19.85739,19.491
1237648703531647866,21.73574,20.48465,19.75428,19.47599,19.22768
1237648704044007707,21.26739,19.24469,18.33676,17.92752,17.60727
1237648703531254570,20.99436,19.64124,18.82198,18.25446,17.96429
1237648704044138697,20.36764,19.33992,18.94686,18.57979,18.48457
1237648703531844614,21.59843,20.22748,19.21306,18.74353,18.41776
1237648703529091532,21.93347,20.30633,18.98539,18.36291,17.91102
1237648704044204118,20.45104,18.69581,17.83418,17.49494,17.15453
1237648704045187240,19.71634,18.7639,18.58747,18.37997,18.17088
1237648703532040863,20.98677,19.01667,17.96157,17.48266,17.08012
1237648704044204231,20.72716,18.93672,18.07943,17.77947,17.42884
1237648703530598881,20.67151,18.826,17.95459,17.55968,17.25012
1237648703530598882,20.78021,18.82707,17.95737,17.56319,17.21413
1237648703532040887,21.24045,19.10823,17.90277,17.35812,16.89816
1237648703532041263,21.37802,20.13149,19.2769,18.79742,18.39629
1237648703532041429,23.31835,20.96519,19.60242,19.01959,18.58946
1237648704045646040,22.78387,20.83709,19.33192,18.76424,18.34256
1237648703523258499,21.18276,19.03679,18.14666,17.70605,17.2234
1237648703523258573,21.47818,19.77417,19.02819,18.51972,18.06129
1237648703523258590,21.29125,19.56056,18.72319,18.26974,17.83958
1237648703523258682,21.86812,20.02786,19.18348,18.72562,18.28627
1237648703530272270,24.45656,22.69615,20.90411,20.03792,19.52933
1237648703532106370,21.41986,19.57896,18.51028,18.09674,17.67422
1237648703530598883,22.00766,19.86277,18.59118,18.1047,17.74475
1237648703529157126,21.80319,19.82876,18.86312,18.50033,18.20143
1237648703532106441,20.51883,19.40208,18.76315,18.33987,18.02397
1237648703532106551,21.30699,19.62223,18.64737,18.21753,17.81981
1237648704044204239,20.64929,19.60006,18.90458,18.54195,18.25813
1237648703525159497,21.73712,20.13613,18.98708,18.51324,18.131
1237648703529157220,21.51182,19.58953,18.60502,18.1953,17.82213
1237648704026443809,11.74359,12.30087,12.77839,9.400378,10.56285
1237648704041975904,21.71967,19.89591,18.73423,18.27731,17.9171
1237648704046235683,20.79633,18.54491,17.44594,17.02499,16.68215
1237648704044204373,22.00146,20.83359,20.16169,20.03381,19.71295
1237648704040075381,19.4767,18.54046,18.01078,17.59552,17.61956
1237648704040075395,21.0278,19.36951,18.30652,17.77186,17.53832
1237648703529157351,22.62265,20.75834,19.15738,18.59084,18.18065
1237648704040075423,21.84205,20.1573,19.15446,18.54449,18.48416
1237648703530664879,23.02991,21.95417,20.09464,19.43104,18.95202
1237648703525355880,21.07263,19.72395,19.09912,18.6518,18.27275
1237648704042762462,20.45916,18.80598,18.07444,17.61555,17.29782
1237648703529288136,20.77921,19.12085,18.33913,17.9648,17.70982
1237648704040271942,20.50879,19.23809,18.3258,17.91796,17.74334
1237648704041975921,21.13919,19.13419,18.00989,17.61665,17.22683
1237648704040337642,23.42925,21.78847,19.86857,19.36154,18.89253
1237648704040402959,20.87813,19.82886,18.98309,19.09721,18.85752
1237648703529353526,21.46669,19.53935,18.58839,18.14469,17.85134
1237648704040403101,20.59218,19.32887,18.44382,18.50044,18.04026
1237648703530730122,21.15983,19.19189,18.23222,17.77656,17.35699
1237648704040403169,22.1521,20.25855,18.59776,18.29826,17.82614
1237648704040403224,21.01608,20.28728,19.6082,20.02386,19.67392
1237648703523389838,21.43161,19.52275,18.44019,17.95829,17.48236
1237648703528435730,19.25174,18.40598,18.00477,17.65243,17.39879
1237648703530795637,20.92036,18.91991,18.05327,17.67127,17.28132
1237648703525749017,20.75927,18.81421,17.8983,17.4682,17.06803
1237648703531450662,19.90955,17.9985,16.94082,16.66064,16.26836
1237648703529353834,20.65024,18.8674,17.95561,17.53022,17.19895
1237648703529419228,21.81684,19.45356,18.22314,17.70304,17.27335
1237648703530861302,20.85458,19.32187,18.79945,18.42768,18.00086
1237648703529419486,21.36981,19.60849,18.5243,18.05357,17.69411
1237648704044007651,20.79027,18.9001,17.96995,17.58059,17.19836
1237648703530402116,20.47371,19.73864,18.70766,18.30416,17.99523
1237648703530402653,23.07107,21.33522,19.53666,18.94917,18.52772
1237648704042303716,20.34184,19.1974,18.52716,18.22803,18.11325
1237648703529485779,23.47605,21.94789,20.04328,19.42698,19.06691
1237648703527322369,25.55672,22.0289,20.14591,19.44477,18.9768
1237648704041975979,21.40913,19.30408,18.19001,17.78891,17.49853
1237648704040861791,19.71856,18.00204,17.28033,16.9225,16.57545
1237648703530992192,20.92732,19.06683,18.26125,17.87033,17.49313
1237648704040861814,20.71838,18.86356,17.99275,17.59068,17.24158
1237648704040861918,23.44789,21.47925,19.76341,19.10686,18.56302
1237648703531385284,20.41015,18.55058,17.60666,17.15397,16.8863
1237648704044007677,21.15197,20.12547,19.47958,19.1487,18.94298
1237648704041189456,21.41868,19.82563,18.82316,18.39942,18.02804
1237648704041189516,21.78814,20.21799,19.182,18.80154,18.48687
1237648703530992260,21.88939,20.23433,19.37144,18.78786,18.35317
1237648703529747000,21.50701,19.35342,18.28303,17.81987,17.40266
1237648704041255080,21.39811,19.41235,18.27999,17.89837,17.52343
1237648704041255105,21.04536,19.22719,18.18225,17.83898,17.48992
1237648703528239345,21.05974,19.22893,18.27365,17.76801,17.4006
1237648704041255115,21.10059,19.24855,18.17721,17.79201,17.40132
1237648704041255205,21.80287,20.93274,20.33333,20.02227,19.43152
1237648703529812809,22.25815,20.92037,20.06535,19.61306,19.29784
1237648704041320604,20.90556,19.26273,18.3185,17.96712,17.59812
1237648703531188613,20.44176,18.90102,18.03558,17.55429,17.2515
1237648704047349862,22.13046,20.38459,19.30892,18.71223,18.06139
1237648703529943699,21.71856,19.9961,19.24112,18.81134,18.35126
1237648703530009121,21.29316,20.1556,19.57431,19.10444,18.68117
1237648704041451581,21.01004,19.15627,18.00348,17.58435,17.14936
1237648704041451660,21.29128,19.31571,18.15939,17.76511,17.33406
1237648704044007718,20.276,18.42341,17.45564,16.99883,16.61559
1237648704044007728,19.76934,17.94198,17.02151,16.65797,16.308
1237648703531385364,20.78766,19.88783,19.28656,18.97663,18.87686
1237648704041451688,20.02622,19.13087,18.56898,18.25045,17.97393
1237648704041451708,21.69824,19.75005,18.63449,18.20633,17.81956
1237648704047546562,21.8568,19.84673,18.94948,18.47459,18.36222
1237648704042106925,20.96043,19.18309,18.31397,17.9632,17.68492
1237648703531253939,23.3576,20.45875,19.09144,18.4472,18.10537
1237648703528239510,20.3491,18.26153,17.22448,16.73154,16.34093
1237648703528698474,20.08552,18.91132,18.49607,18.01532,17.61963
1237648703530074785,20.42089,18.93563,18.09235,17.62463,17.15697
1237648703531581527,21.4294,20.55879,20.31557,20.37065,21.18868
1237648704044073122,21.09541,19.71445,18.94023,18.62749,18.37028
1237648703531254098,21.5311,19.52418,18.47779,17.98094,17.61373
1237648704041779417,20.84565,19.01454,18.02922,17.68179,17.39269
1237648703531516423,21.06569,19.16751,18.15509,17.80944,17.44444
1237648704047677650,20.52679,18.74994,17.84254,17.60448,17.28415
1237648704042106990,21.12982,19.1445,18.24221,17.83759,17.51146
1237648704041779439,21.60692,19.44828,18.27465,17.85698,17.54102
1237648704042172560,19.3357,18.84894,18.62925,18.48817,18.45057
1237648704042172617,20.99061,19.3374,18.26858,17.76966,17.51501
1237648704042238098,21.64167,20.23272,19.05462,18.59377,18.17391
1237648703529157013,21.78558,20.14994,18.92406,18.41924,17.96649
1237648704042827983,20.80671,18.9428,17.98664,17.59677,17.24395
1237648704042828025,20.73179,18.81901,17.82218,17.40763,17.03308
1237648703530074844,22.23702,20.09493,18.96925,18.48765,18.02094
1237648704043876565,21.04405,19.8326,18.93193,18.66083,18.39441
1237648704043876595,21.44409,19.73815,18.71868,18.51106,18.21852
1237648704043942027,20.7518,18.79216,17.77655,17.43658,17.12962
1237648704043942039,20.7929,19.04916,18.01855,17.699,17.41655
1237648704043942113,20.17961,18.4276,17.44126,17.14637,16.90351
1237648704041844891,22.06986,19.89556,18.69475,18.3354,17.96333
1237648704041844914,21.51555,19.48817,18.27869,17.89371,17.52313
1237648704042238491,25.63892,22.25671,20.42135,19.78703,19.52243
1237648704041844767,20.26138,18.58512,17.67051,17.38211,17.04066
1237648704044794106,-9999,-9999,-9999,-9999,-9999
1237648704044925105,21.64931,19.84117,18.89384,18.53209,18.21732
1237648704045187216,19.82629,19.04514,18.83159,18.45155,18.23323
1237648703529157260,21.10104,19.48486,18.53629,18.10635,17.8012
1237648704048005385,20.61748,18.97207,18.1264,17.80817,17.57362
1237648704046235883,20.99687,19.30964,18.50169,18.22844,18.02864
1237648704040140943,21.57245,19.60725,18.49432,17.93792,17.84861
1237648704042762259,21.47168,20.01252,19.69419,19.30179,19.21299
1237648704040272096,22.86903,21.00911,19.28512,18.75248,18.50807
1237648704042827995,21.63537,19.88626,18.91442,18.48627,18.15707
1237648704042828073,23.29099,21.15515,19.47466,18.84108,18.45445
1237648703529354000,22.76608,21.46278,20.69492,20.34365,20.04362
1237648704044466396,20.93595,19.28773,18.3133,17.97262,17.65517
1237648704040665238,20.06689,18.28166,17.57141,17.18957,16.91921
1237648704040665256,21.12485,19.66074,19.14514,18.80641,18.59764
1237648704048201991,21.33267,19.53625,18.73814,18.40574,18.13515
1237648704040730800,21.36115,19.47771,18.4524,18.02524,17.70727
1237648704044531816,21.18683,19.59629,18.74369,18.27326,17.90121
1237648704042959029,21.44857,20.1995,19.37771,19.18301,18.90643
1237648704041255011,21.19356,19.46744,18.54753,18.13952,17.78091
1237648704041255013,21.83923,19.86185,18.78489,18.30144,17.84844
1237648704041255037,20.15516,19.24868,19.05119,19.08139,18.9985
1237648704043024511,20.10288,18.16793,17.2909,16.88403,16.59349
1237648704043024658,24.31934,21.39764,19.60971,19.08215,18.76399
1237648704043090019,21.1438,20.00557,19.18144,18.786,18.50665
1237648704042041478,20.40297,19.21087,18.59138,18.277,18.00107
1237648704044597468,19.72814,18.93342,18.69269,18.51192,18.48811
1237648704041517186,21.36254,19.47194,18.31984,17.86876,17.59803
1237648704043090146,23.81944,21.52988,19.78133,19.15465,18.88484
1237648704041517194,20.87767,19.27392,18.25363,17.80026,17.53306
1237648704043876540,19.96298,18.21435,17.27214,16.9725,16.67829
1237648704043876557,20.5027,19.21204,18.35312,18.03766,17.77499
1237648704041844842,20.99196,18.88169,17.68485,17.31064,16.93883
1237648704042696913,20.79644,19.71435,19.37719,19.16452,19.14198
1237648704042828039,21.62091,19.47385,18.45835,18.08841,17.71397
1237648704041713875,23.88118,21.18162,19.5286,18.91704,18.58955
1237648704048005275,20.38662,18.41872,17.52229,17.20821,16.90499
1237648704044925049,21.37296,19.80075,18.89234,18.47456,18.18654
1237648703531910051,20.84882,20.09596,19.46018,19.06612,18.77756
1237648704042631325,20.36717,19.37149,18.72673,18.54249,18.21425
1237648704042696896,20.52553,18.89926,18.22779,17.92139,17.69789
1237648704045842496,20.61265,19.80764,19.48788,18.99779,18.94613
1237648704045842519,20.67607,19.52756,18.98745,18.51733,18.36651
1237648704040009856,20.15916,19.63058,19.07038,18.92976,18.76642
1237648704046235979,24.37046,22.15131,20.20756,19.62651,19.32894
1237648704046301389,20.96316,19.24895,18.36621,18.08574,17.71151
1237648704040534125,22.26048,19.98574,19.18364,18.58003,18.23018
1237648704040534218,24.19203,21.36799,19.87837,19.15608,18.88022
1237648704040599667,21.37308,19.65027,18.40885,17.96683,17.6245
1237648704040665265,21.88756,19.99039,19.02921,18.54386,18.11242
1237648704040665298,22.20049,20.26287,19.08119,18.60576,18.25806
1237648704042959016,20.29938,18.66157,17.81864,17.54369,17.2268
1237648704040927779,23.27395,22.01773,20.34192,19.56277,19.14939
1237648704041255002,20.85646,19.50129,19.02612,18.86643,18.67419
1237648704047612094,21.44127,19.48996,18.38227,17.96056,17.66252
1237648704043155561,21.55774,20.25109,19.70148,19.1869,19.06605
1237648704047677608,19.8075,18.66475,18.19742,18.14197,17.99944
1237648704041713919,22.7774,21.58594,19.7475,19.14996,18.86581
1237648704041779952,23.38242,21.64692,19.94884,19.45317,19.05699
1237648704043942125,20.79374,18.85457,17.83973,17.49525,17.14313
1237648704042565657,19.26867,17.46095,16.50115,16.18385,15.70517
1237648704040468855,23.28071,22.10522,20.41469,19.73445,19.19335
1237648704046628952,20.99561,19.1291,18.42479,18.05558,17.64598
1237648704048267532,20.95085,19.23266,18.30475,17.94038,17.5994
1237648704043155536,20.49064,18.41178,17.51652,17.02829,16.76553
1237648704044794158,22.14415,20.40067,19.39835,19.02755,18.70203
1237648704048005308,21.31121,19.46735,18.56463,18.2403,17.98565
1237648704049447112,22.11527,20.18806,18.67654,18.36769,18.04349
1237648704042565783,20.3467,18.3969,17.51015,17.15556,16.78239
1237648704042631185,19.44731,18.18717,17.82841,17.8245,17.53556
1237648704041910479,20.90882,19.67842,18.84702,18.49842,18.08388
1237648704048005356,19.75986,17.83653,16.8748,16.48254,16.17752
1237648704042696734,20.20369,18.99803,18.31375,17.80763,17.60734
1237648704042696902,20.68066,18.89108,18.18881,17.8595,17.60514
1237648704045645977,21.3026,19.59592,18.49309,18.02997,17.66839
1237648704045777134,21.66092,19.74242,18.4902,18.01812,17.68447
1237648704044728453,21.58872,19.90514,18.95383,18.61023,18.36734
1237648703532171875,21.85386,19.84374,18.55325,18.01189,17.59794
1237648703532368494,21.09797,19.67067,18.98499,18.69927,18.29525
1237648704046105103,23.97947,21.92701,20.1856,19.44184,19.16025
1237648704049840303,21.64362,20.45066,19.54866,19.03957,18.74562
1237648704023625814,23.72027,21.74244,20.53947,21.9756,20.349
1237648704040140917,20.67285,19.55803,18.86953,18.34102,18.41317
1237648704049840397,21.0729,19.08506,18.24503,17.85792,17.56756
1237648704046367015,22.15307,20.47636,19.4167,19.06916,18.5867
1237648704046367038,21.86397,20.49525,19.82343,19.68191,19.33265
1237648704040206575,20.292,18.31492,17.35394,16.91339,16.80219
1237648704044269870,21.79002,20.69501,19.94502,19.81514,19.63007
1237648704042828010,21.05422,19.00759,17.94296,17.4493,17.08841
1237648704042828043,21.66809,19.80013,18.69781,18.25044,17.82545
1237648704042828052,21.17561,19.2796,18.36718,17.93494,17.57659
1237648704040468706,23.45824,21.12132,19.52345,18.95205,18.62654
1237648704042893344,21.24618,19.31781,18.31551,17.93065,17.5732
1237648704046563472,20.98075,18.92945,18.25025,17.79214,17.43251
1237648704040599644,20.84287,19.03064,18.26984,17.89047,17.61122
1237648704040599645,21.14175,19.41378,18.63333,18.24302,17.96832
1237648704043942705,24.61009,22.2211,20.38057,19.65123,19.3566
1237648704042893452,21.51378,19.69973,18.61183,18.18298,17.80856
1237648704042893479,21.17622,19.15134,18.06527,17.64178,17.26257
1237648704046563546,20.98831,19.43998,18.88892,18.45503,18.06278
1237648704044466365,22.09525,20.26132,19.30386,18.85948,18.51075
1237648704046628971,20.6349,19.28138,19.05741,18.79821,18.45655
1237648704042893551,21.29404,19.30987,18.22982,17.81405,17.43989
1237648704042893553,21.70844,19.54998,18.47688,18.09225,17.74835
